Home,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,FieldGoalsAttempted,FieldGoals.,X3PointShots,X3PointShotsAttempted,X3PointShots.,FreeThrows,FreeThrowsAttempted,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.FieldGoalsAttempted,Opp.FieldGoals.,Opp.3PointShots,Opp.3PointShotsAttempted,Opp.3PointShots.,Opp.FreeThrows,Opp.FreeThrowsAttempted,Opp.FreeThrows.,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
0,1,104,88,39,89,0.43799999999999994,11,33,0.33299999999999996,15,20,0.75,9,54,26,10,1,13,21,33,91,0.363,6,29,0.207,16,18,0.889,10,45,18,4,4,13,19
0,1,110,107,39,81,0.48100000000000004,14,36,0.389,18,22,0.818,7,42,28,3,3,13,21,39,81,0.48100000000000004,13,26,0.5,16,20,0.8,5,36,24,8,4,14,22
1,1,107,96,38,98,0.38799999999999996,7,29,0.24100000000000002,24,31,0.774,16,48,20,8,6,13,20,37,85,0.435,5,24,0.20800000000000002,17,23,0.7390000000000001,12,48,16,8,8,20,30
1,1,90,87,30,84,0.35700000000000004,9,31,0.29,21,25,0.84,9,49,15,6,5,13,26,31,80,0.38799999999999996,6,22,0.273,19,33,0.5760000000000001,7,47,20,5,7,14,21
1,1,95,94,35,87,0.402,10,26,0.385,15,19,0.789,15,46,24,9,2,14,18,32,69,0.46399999999999997,10,24,0.41700000000000004,20,23,0.87,6,36,18,8,8,17,20
0,1,109,102,39,86,0.45299999999999996,9,27,0.33299999999999996,22,27,0.815,9,49,15,8,3,14,14,39,88,0.44299999999999995,14,35,0.4,10,16,0.625,9,43,26,4,3,14,24
1,1,92,88,26,79,0.32899999999999996,7,32,0.21899999999999997,33,38,0.868,7,52,15,8,5,15,15,33,82,0.402,10,32,0.313,12,19,0.632,7,47,22,9,10,15,24
0,1,110,99,39,82,0.47600000000000003,16,34,0.47100000000000003,16,20,0.8,9,41,21,9,6,15,22,37,78,0.474,9,24,0.375,16,20,0.8,6,35,24,7,1,13,19
0,1,110,102,38,84,0.452,13,36,0.361,21,26,0.8079999999999999,5,53,24,8,4,17,24,39,96,0.406,7,33,0.212,17,20,0.85,8,45,18,7,3,11,22
0,0,98,104,35,84,0.41700000000000004,9,26,0.34600000000000003,19,27,0.7040000000000001,7,37,19,11,4,11,19,40,81,0.494,10,28,0.35700000000000004,14,16,0.875,7,48,20,3,4,16,22
1,1,118,103,42,91,0.462,17,42,0.405,17,25,0.68,13,46,27,6,10,8,20,41,95,0.43200000000000005,9,24,0.375,12,19,0.632,16,51,21,6,4,12,16
0,1,108,98,45,80,0.563,10,25,0.4,8,9,0.889,4,30,22,8,4,14,13,38,78,0.48700000000000004,7,23,0.304,15,15,1.0,10,36,20,9,2,18,14
1,0,108,118,40,77,0.519,16,33,0.485,12,21,0.5710000000000001,5,36,27,2,4,17,23,44,85,0.518,11,25,0.44,19,23,0.826,8,40,26,8,2,8,19
1,1,108,97,40,79,0.506,12,29,0.414,16,20,0.8,7,40,25,7,7,16,20,35,84,0.41700000000000004,16,32,0.5,11,18,0.611,15,45,24,11,1,19,22
1,1,116,111,42,80,0.525,14,31,0.452,18,23,0.7829999999999999,4,31,32,8,6,9,16,48,101,0.475,7,24,0.292,8,11,0.727,16,47,24,8,1,10,19
1,1,111,100,43,78,0.551,10,22,0.455,15,19,0.789,8,45,25,5,3,14,20,35,78,0.449,9,21,0.429,21,24,0.875,3,28,17,6,2,9,17
1,1,97,90,36,87,0.414,12,34,0.353,13,17,0.765,9,53,25,8,8,11,15,34,86,0.395,9,28,0.321,13,17,0.765,6,45,19,7,5,9,12
0,0,102,105,38,83,0.45799999999999996,11,38,0.289,15,17,0.882,11,39,14,10,0,14,22,38,81,0.469,8,27,0.29600000000000004,21,24,0.875,14,46,16,6,3,13,14
0,1,91,81,33,79,0.418,11,30,0.36700000000000005,14,18,0.778,9,50,16,4,4,13,18,28,84,0.33299999999999996,10,33,0.303,15,19,0.789,11,46,14,7,4,9,16
0,0,85,108,33,83,0.39799999999999996,10,40,0.25,9,14,0.643,11,46,22,2,2,15,19,39,81,0.48100000000000004,12,29,0.414,18,25,0.72,10,46,23,9,3,8,18
1,0,95,107,35,86,0.40700000000000003,9,31,0.29,16,19,0.8420000000000001,2,31,20,10,5,8,18,40,83,0.48200000000000004,13,25,0.52,14,18,0.778,9,55,19,6,2,15,20
0,1,102,93,39,80,0.488,14,30,0.467,10,14,0.7140000000000001,14,42,21,6,6,16,19,32,79,0.405,14,34,0.41200000000000003,15,17,0.882,10,38,18,8,3,13,19
0,1,112,111,44,79,0.557,16,26,0.615,8,14,0.5710000000000001,6,38,26,6,4,19,31,37,79,0.46799999999999997,7,21,0.33299999999999996,30,38,0.789,9,38,14,12,3,12,16
1,0,89,90,30,80,0.375,13,32,0.406,16,21,0.762,5,44,18,5,5,10,22,33,75,0.44,10,28,0.35700000000000004,14,25,0.56,6,46,23,6,3,12,16
0,0,93,102,33,86,0.384,13,38,0.342,14,19,0.737,9,35,17,11,1,10,20,36,79,0.456,8,14,0.5710000000000001,22,26,0.846,11,49,13,8,3,17,20
1,1,117,92,44,92,0.478,12,32,0.375,17,21,0.81,8,46,29,9,5,5,18,34,86,0.395,7,19,0.368,17,25,0.68,12,51,24,4,2,15,16
1,0,103,111,39,81,0.48100000000000004,14,29,0.483,11,17,0.647,8,45,20,2,4,16,23,43,93,0.462,6,26,0.231,19,28,0.679,14,47,26,6,4,8,17
0,1,102,91,37,78,0.474,15,34,0.441,13,13,1.0,6,43,20,4,7,15,20,32,87,0.368,7,23,0.304,20,29,0.69,19,52,15,7,3,11,11
1,1,99,98,37,82,0.451,8,29,0.276,17,24,0.708,10,44,18,9,8,16,22,30,80,0.375,14,43,0.326,24,31,0.774,7,43,16,9,3,16,23
1,1,108,105,39,79,0.494,14,33,0.424,16,25,0.64,8,50,21,7,8,17,22,39,95,0.41100000000000003,11,36,0.306,16,19,0.8420000000000001,11,45,25,5,4,9,19
1,1,102,88,41,92,0.446,12,36,0.33299999999999996,8,11,0.727,9,52,27,9,2,15,20,31,89,0.348,8,32,0.25,18,18,1.0,9,48,16,6,7,14,17
1,1,91,84,38,94,0.40399999999999997,6,36,0.16699999999999998,9,13,0.6920000000000001,17,56,24,6,4,10,22,28,76,0.368,7,23,0.304,21,28,0.75,9,43,15,6,5,12,15
0,1,114,103,43,89,0.483,13,35,0.371,15,19,0.789,11,46,24,11,2,18,18,38,82,0.46299999999999997,11,28,0.39299999999999996,16,18,0.889,3,37,20,12,4,19,19
1,0,113,116,40,101,0.396,19,50,0.38,14,16,0.875,12,53,27,7,3,18,24,45,100,0.45,7,27,0.259,19,25,0.76,13,55,28,11,6,15,14
1,0,80,89,30,74,0.405,7,29,0.24100000000000002,13,17,0.765,3,31,13,7,5,19,20,34,73,0.466,6,17,0.353,15,17,0.882,8,41,18,10,5,22,20
1,0,95,103,37,85,0.435,8,27,0.29600000000000004,13,14,0.929,11,44,22,6,9,15,18,43,92,0.467,6,21,0.28600000000000003,11,16,0.688,13,44,20,7,9,10,19
0,0,107,108,42,90,0.467,15,44,0.341,8,10,0.8,7,42,22,3,5,11,25,40,91,0.44,7,26,0.26899999999999996,21,36,0.583,14,51,18,6,2,10,16
0,1,113,102,39,93,0.419,14,40,0.35,21,22,0.955,10,47,25,10,3,13,28,35,79,0.44299999999999995,5,21,0.23800000000000002,27,39,0.6920000000000001,10,40,26,6,5,19,15
0,0,105,109,37,85,0.435,14,28,0.5,17,24,0.708,11,45,17,6,2,14,23,38,84,0.452,10,27,0.37,23,26,0.885,10,43,19,9,9,11,17
0,1,111,110,43,91,0.473,17,36,0.47200000000000003,8,10,0.8,10,40,28,4,6,9,19,42,93,0.452,10,33,0.303,16,21,0.762,15,47,31,4,3,10,14
1,1,103,73,40,83,0.48200000000000004,11,26,0.423,12,20,0.6,5,49,27,8,3,9,22,28,87,0.322,3,17,0.17600000000000002,14,21,0.667,9,44,16,4,4,14,17
1,1,119,110,45,89,0.506,11,24,0.45799999999999996,18,20,0.9,7,42,26,8,3,11,23,34,80,0.425,11,31,0.355,31,34,0.912,4,36,21,6,4,12,18
1,1,97,96,35,85,0.41200000000000003,15,36,0.41700000000000004,12,17,0.706,9,51,24,3,6,11,16,36,91,0.396,13,31,0.419,11,14,0.7859999999999999,10,46,21,4,9,8,17
0,0,91,111,33,83,0.39799999999999996,10,23,0.435,15,20,0.75,9,38,21,3,3,17,19,40,80,0.5,17,36,0.47200000000000003,14,17,0.8240000000000001,5,40,29,10,4,15,18
0,1,110,104,39,84,0.46399999999999997,9,26,0.34600000000000003,23,34,0.6759999999999999,7,45,16,9,6,18,20,38,95,0.4,12,26,0.462,16,20,0.8,17,52,28,11,4,20,23
1,0,91,97,34,89,0.382,7,27,0.259,16,20,0.8,12,38,16,5,8,10,21,37,83,0.446,5,20,0.25,18,22,0.818,13,53,18,6,5,13,20
1,0,99,121,36,89,0.40399999999999997,10,38,0.263,17,22,0.773,13,43,22,3,4,14,14,45,84,0.536,16,30,0.5329999999999999,15,20,0.75,5,41,22,7,6,11,20
1,0,119,129,42,97,0.433,15,31,0.484,20,21,0.9520000000000001,11,46,24,4,7,8,31,44,88,0.5,11,29,0.379,30,33,0.909,7,43,26,5,5,7,21
0,1,110,98,41,85,0.48200000000000004,17,39,0.436,11,18,0.611,10,42,30,8,5,11,22,37,85,0.435,10,33,0.303,14,21,0.667,12,45,16,4,4,13,18
0,1,121,112,42,93,0.452,13,33,0.39399999999999996,24,28,0.857,11,45,21,11,5,11,15,45,96,0.469,6,27,0.222,16,20,0.8,13,49,20,10,4,14,22
1,1,109,98,39,86,0.45299999999999996,12,37,0.324,19,27,0.7040000000000001,9,44,25,5,5,8,23,34,78,0.436,5,23,0.217,25,32,0.7809999999999999,5,40,27,4,2,10,22
0,0,120,123,44,91,0.484,13,24,0.542,19,21,0.905,10,38,22,6,3,13,21,39,87,0.44799999999999995,19,49,0.38799999999999996,26,30,0.867,10,40,24,11,5,10,21
0,1,105,89,41,84,0.488,12,36,0.33299999999999996,11,12,0.917,12,53,25,7,4,18,13,32,81,0.395,12,33,0.364,13,20,0.65,7,36,18,14,1,13,16
0,1,117,109,43,87,0.494,11,32,0.344,20,27,0.741,9,46,28,7,2,11,17,44,94,0.46799999999999997,12,31,0.387,9,13,0.6920000000000001,13,47,24,3,3,12,22
1,0,97,99,34,81,0.42,12,37,0.324,17,21,0.81,10,42,26,10,5,16,13,39,81,0.48100000000000004,12,22,0.545,9,10,0.9,6,39,26,9,7,18,20
1,0,124,125,48,99,0.485,12,26,0.462,16,23,0.696,10,44,30,9,5,17,22,46,97,0.474,12,32,0.375,21,28,0.75,13,52,29,10,6,19,26
0,1,92,83,31,82,0.37799999999999995,9,26,0.34600000000000003,21,28,0.75,16,55,16,7,6,18,17,34,87,0.391,5,28,0.179,10,11,0.909,7,40,14,12,7,15,23
0,0,89,108,35,87,0.402,9,26,0.34600000000000003,10,20,0.5,9,44,17,8,3,12,21,41,82,0.5,6,18,0.33299999999999996,20,25,0.8,5,44,33,9,5,10,13
1,1,100,99,36,87,0.414,13,36,0.361,15,16,0.938,11,52,22,6,5,17,24,35,85,0.41200000000000003,10,27,0.37,19,29,0.655,8,44,19,6,6,13,20
0,1,105,100,35,77,0.455,11,18,0.611,24,26,0.9229999999999999,9,45,22,5,4,13,18,40,91,0.44,8,33,0.242,12,15,0.8,11,43,16,8,5,8,20
0,1,104,93,40,72,0.556,12,22,0.545,12,17,0.706,3,35,23,9,2,15,11,38,82,0.46299999999999997,7,26,0.26899999999999996,10,10,1.0,7,34,18,7,1,14,16
0,1,102,94,37,87,0.425,14,29,0.483,14,14,1.0,10,44,24,10,3,12,19,36,81,0.444,12,35,0.34299999999999997,10,19,0.526,11,47,18,8,5,15,18
0,1,97,94,35,79,0.44299999999999995,12,21,0.5710000000000001,15,20,0.75,11,42,20,11,2,16,18,34,82,0.415,9,33,0.273,17,21,0.81,12,45,25,7,6,16,18
1,1,110,99,40,88,0.455,7,17,0.41200000000000003,23,27,0.852,8,41,19,6,3,5,23,37,80,0.46299999999999997,8,35,0.22899999999999998,17,22,0.773,9,46,23,1,5,15,26
0,0,102,106,38,81,0.469,7,23,0.304,19,24,0.792,10,37,19,10,6,17,17,43,79,0.544,5,20,0.25,15,21,0.7140000000000001,9,41,27,6,5,15,23
0,0,78,96,25,75,0.33299999999999996,3,22,0.136,25,28,0.893,8,43,10,7,3,16,16,40,92,0.435,10,33,0.303,6,8,0.75,12,48,23,10,6,10,25
1,1,111,104,45,81,0.556,14,34,0.41200000000000003,7,17,0.41200000000000003,6,46,35,9,7,18,15,40,86,0.465,14,30,0.467,10,17,0.588,9,43,25,15,0,17,22
1,0,106,112,42,82,0.512,9,23,0.391,13,20,0.65,10,41,33,9,6,12,18,43,86,0.5,15,35,0.429,11,14,0.7859999999999999,5,37,23,7,4,13,19
0,0,101,113,33,87,0.379,13,33,0.39399999999999996,22,27,0.815,13,44,22,14,1,16,18,41,83,0.494,15,30,0.5,16,20,0.8,10,51,32,8,3,20,24
1,1,126,121,46,92,0.5,9,27,0.33299999999999996,25,35,0.7140000000000001,15,48,22,13,6,18,17,45,89,0.506,18,33,0.545,13,15,0.867,9,40,30,9,3,22,27
1,1,116,104,41,87,0.47100000000000003,11,27,0.40700000000000003,23,34,0.6759999999999999,13,51,27,12,8,18,27,32,94,0.34,7,27,0.259,33,36,0.917,16,48,21,6,2,16,25
0,0,121,125,40,96,0.41700000000000004,11,35,0.314,30,34,0.882,14,49,21,8,4,15,27,41,83,0.494,8,23,0.348,35,40,0.875,6,44,20,8,5,11,23
1,1,112,107,40,93,0.43,17,46,0.37,15,21,0.7140000000000001,10,38,22,11,3,12,22,39,81,0.48100000000000004,12,35,0.34299999999999997,17,26,0.654,9,47,21,5,7,21,17
0,0,86,107,30,75,0.4,11,30,0.36700000000000005,15,21,0.7140000000000001,5,35,18,5,1,16,20,44,98,0.449,9,27,0.33299999999999996,10,17,0.588,19,55,19,7,6,11,19
1,0,111,124,39,96,0.406,12,31,0.387,21,31,0.677,17,56,24,5,4,15,18,47,94,0.5,11,20,0.55,19,22,0.8640000000000001,4,46,23,7,7,6,22
1,0,114,122,42,102,0.41200000000000003,9,31,0.29,21,30,0.7,7,44,15,9,4,7,22,45,96,0.469,10,22,0.455,22,24,0.917,10,66,18,5,5,18,26
0,0,112,124,37,91,0.40700000000000003,9,38,0.237,29,38,0.763,8,43,23,8,5,16,22,48,94,0.511,9,21,0.429,19,27,0.7040000000000001,7,57,26,10,7,16,29
0,1,98,92,35,87,0.402,8,32,0.25,20,29,0.69,11,48,20,10,4,16,30,30,86,0.349,6,25,0.24,26,35,0.743,14,52,13,8,7,17,29
0,1,101,97,39,91,0.429,12,38,0.316,11,19,0.579,11,49,25,7,4,10,13,40,95,0.42100000000000004,8,23,0.348,9,11,0.818,12,51,17,4,4,10,17
0,0,106,114,35,76,0.461,7,23,0.304,29,39,0.7440000000000001,10,41,13,7,4,17,22,41,85,0.48200000000000004,11,29,0.379,21,25,0.84,12,44,19,12,3,16,29
1,0,102,109,39,88,0.44299999999999995,14,35,0.4,10,16,0.625,9,43,26,4,3,14,24,39,86,0.45299999999999996,9,27,0.33299999999999996,22,27,0.815,9,49,15,8,3,14,14
1,1,118,107,43,84,0.512,17,37,0.45899999999999996,15,20,0.75,4,36,27,8,2,12,21,39,79,0.494,12,26,0.462,17,24,0.708,10,39,21,6,6,16,19
1,0,111,118,34,95,0.358,16,48,0.33299999999999996,27,39,0.6920000000000001,13,52,24,7,2,13,21,46,90,0.511,10,24,0.41700000000000004,16,23,0.696,6,57,29,8,14,15,27
0,0,109,119,42,81,0.519,14,37,0.37799999999999995,11,16,0.688,8,42,26,5,2,19,21,43,82,0.524,14,34,0.41200000000000003,19,27,0.7040000000000001,4,33,21,8,2,10,19
1,0,125,127,50,100,0.5,10,25,0.4,15,21,0.7140000000000001,13,47,25,4,6,9,22,48,96,0.5,6,15,0.4,25,35,0.7140000000000001,12,45,24,5,13,7,16
0,1,98,88,33,74,0.446,13,29,0.44799999999999995,19,23,0.826,12,43,19,7,7,17,22,32,80,0.4,8,25,0.32,16,18,0.889,11,35,15,8,3,14,24
0,0,103,117,40,86,0.465,10,39,0.256,13,17,0.765,6,43,24,5,4,13,19,42,86,0.488,20,50,0.4,13,20,0.65,8,42,31,8,4,15,19
0,1,109,104,42,90,0.467,11,29,0.379,14,25,0.56,14,52,25,5,1,14,21,39,84,0.46399999999999997,9,27,0.33299999999999996,17,21,0.81,7,44,26,5,3,11,23
1,0,102,114,34,82,0.415,17,42,0.405,17,21,0.81,12,46,26,1,8,19,18,47,99,0.475,10,27,0.37,10,14,0.7140000000000001,13,47,18,12,5,8,19
0,1,110,90,41,85,0.48200000000000004,15,36,0.41700000000000004,13,15,0.867,12,52,29,7,6,22,28,30,82,0.366,9,30,0.3,21,27,0.778,9,38,18,9,2,18,19
1,1,100,95,35,80,0.43799999999999994,11,37,0.297,19,30,0.633,7,49,24,3,7,13,21,38,98,0.38799999999999996,7,24,0.292,12,23,0.522,17,54,18,6,3,12,25
1,0,89,101,33,81,0.40700000000000003,7,27,0.259,16,19,0.8420000000000001,8,43,16,3,3,12,17,42,90,0.467,8,27,0.29600000000000004,9,14,0.643,8,44,15,6,8,5,17
1,1,103,98,34,84,0.405,10,43,0.233,25,33,0.758,9,53,26,4,6,14,21,38,95,0.4,4,22,0.182,18,22,0.818,12,49,18,8,3,10,26
1,0,104,111,37,83,0.446,12,42,0.28600000000000003,18,23,0.7829999999999999,11,43,21,10,4,17,21,41,89,0.461,10,20,0.5,19,22,0.8640000000000001,12,40,23,11,4,13,23
0,0,87,120,32,76,0.42100000000000004,7,23,0.304,16,19,0.8420000000000001,6,37,16,4,1,22,14,54,97,0.557,7,28,0.25,5,9,0.556,11,45,26,11,5,8,16
1,0,97,109,34,81,0.42,12,33,0.364,17,21,0.81,7,29,26,7,2,9,17,43,76,0.5660000000000001,8,18,0.444,15,19,0.789,6,43,21,6,7,15,20
1,0,99,104,32,82,0.39,15,42,0.35700000000000004,20,23,0.87,14,38,15,5,7,10,19,40,82,0.488,7,19,0.368,17,20,0.85,13,48,14,4,4,12,19
0,0,119,123,42,98,0.429,16,36,0.444,19,25,0.76,18,51,24,2,2,10,20,47,90,0.522,10,23,0.435,19,24,0.792,7,41,31,8,9,8,25
0,0,97,109,39,93,0.419,12,32,0.375,7,9,0.778,12,45,23,5,0,13,18,41,80,0.513,7,16,0.43799999999999994,20,24,0.833,5,43,18,7,5,12,14
0,0,113,128,41,90,0.456,19,38,0.5,12,14,0.857,10,43,26,8,3,15,18,48,90,0.5329999999999999,17,33,0.515,15,19,0.789,6,43,40,8,9,10,15
0,1,111,87,39,79,0.494,11,26,0.423,22,25,0.88,8,54,25,8,4,18,23,30,89,0.337,3,26,0.115,24,31,0.774,12,43,12,9,3,11,18
0,0,105,108,39,95,0.41100000000000003,11,36,0.306,16,19,0.8420000000000001,11,45,25,5,4,9,19,39,79,0.494,14,33,0.424,16,25,0.64,8,50,21,7,8,17,22
1,1,98,95,36,82,0.439,9,25,0.36,17,23,0.7390000000000001,10,52,17,7,10,13,22,35,96,0.365,6,31,0.19399999999999998,19,25,0.76,19,52,16,5,5,12,18
1,1,98,97,37,72,0.514,14,30,0.467,10,11,0.909,4,38,22,3,3,19,23,36,80,0.45,1,11,0.091,24,30,0.8,7,32,10,9,4,8,12
1,0,113,114,39,100,0.39,12,33,0.364,23,28,0.821,11,55,22,8,2,16,27,43,101,0.426,10,34,0.294,18,23,0.7829999999999999,8,51,19,7,12,15,27
1,0,80,114,27,74,0.365,12,37,0.324,14,15,0.9329999999999999,2,35,19,11,2,17,11,48,93,0.516,10,21,0.47600000000000003,8,12,0.667,11,54,24,10,4,13,14
0,1,110,105,40,87,0.46,13,34,0.382,17,26,0.654,13,43,29,8,1,14,24,37,80,0.46299999999999997,11,28,0.39299999999999996,20,26,0.769,8,46,21,6,3,18,25
0,0,113,119,42,99,0.424,12,43,0.27899999999999997,17,20,0.85,13,47,28,6,3,15,22,46,93,0.495,10,23,0.435,17,23,0.7390000000000001,6,47,31,10,3,15,19
1,0,104,119,32,87,0.368,11,32,0.344,29,36,0.8059999999999999,11,44,16,5,3,11,23,42,82,0.512,9,16,0.563,26,37,0.703,8,51,27,5,10,9,24
1,0,95,100,35,83,0.42200000000000004,13,36,0.361,12,18,0.667,6,47,23,3,1,14,28,34,82,0.415,9,19,0.474,23,31,0.742,7,42,24,8,4,9,20
1,1,101,95,36,76,0.474,9,32,0.281,20,26,0.769,10,44,20,5,8,14,18,35,84,0.41700000000000004,7,22,0.318,18,25,0.72,12,43,22,7,7,11,22
0,1,101,100,37,80,0.46299999999999997,13,31,0.419,14,20,0.7,7,46,23,1,3,15,18,38,90,0.42200000000000004,9,29,0.31,15,17,0.882,7,43,21,3,4,6,19
0,0,108,109,37,79,0.46799999999999997,16,38,0.42100000000000004,18,25,0.72,8,45,27,1,5,12,25,40,94,0.426,7,25,0.28,22,32,0.688,16,50,12,7,4,4,18
0,0,91,116,33,89,0.371,8,34,0.235,17,20,0.85,11,45,18,5,2,14,19,43,83,0.518,12,23,0.522,18,20,0.9,3,44,28,9,6,9,17
0,0,97,111,38,82,0.46299999999999997,9,30,0.3,12,15,0.8,11,43,22,3,7,15,19,42,96,0.43799999999999994,4,21,0.19,23,26,0.885,16,49,20,9,7,5,12
0,0,95,111,36,87,0.414,9,37,0.243,14,16,0.875,11,49,15,6,3,17,21,39,89,0.43799999999999994,13,26,0.5,20,25,0.8,12,47,22,6,6,11,13
1,1,116,108,39,77,0.506,13,32,0.406,25,28,0.893,9,39,19,3,9,11,26,36,76,0.474,7,18,0.389,29,34,0.853,6,33,17,7,5,8,21
1,0,99,102,37,82,0.451,9,29,0.31,16,23,0.696,5,38,20,7,8,11,18,39,92,0.424,10,26,0.385,14,20,0.7,18,56,21,5,6,15,18
1,0,94,109,37,90,0.41100000000000003,9,29,0.31,11,14,0.7859999999999999,11,36,25,5,1,9,19,42,81,0.519,8,19,0.42100000000000004,17,21,0.81,14,54,19,3,7,13,16
1,0,113,123,41,85,0.48200000000000004,16,35,0.457,15,17,0.882,10,37,24,8,2,11,17,45,81,0.556,16,33,0.485,17,21,0.81,8,40,16,7,7,11,14
0,0,106,115,39,90,0.433,17,51,0.33299999999999996,11,12,0.917,8,50,33,4,6,19,20,44,92,0.478,9,24,0.375,18,25,0.72,8,46,20,10,3,7,12
1,0,101,114,41,89,0.461,12,40,0.3,7,10,0.7,10,37,27,10,6,12,15,48,85,0.565,6,16,0.375,12,14,0.857,8,43,19,8,6,15,14
1,0,103,108,35,83,0.42200000000000004,13,35,0.371,20,27,0.741,9,44,24,4,2,13,20,39,90,0.433,6,15,0.4,24,28,0.857,15,52,20,10,7,8,20
0,0,96,111,36,93,0.387,14,43,0.326,10,14,0.7140000000000001,11,41,27,6,8,9,23,42,87,0.483,11,21,0.524,16,20,0.8,13,54,29,3,6,14,15
1,1,104,87,40,90,0.444,16,42,0.381,8,8,1.0,7,48,31,4,9,15,20,33,93,0.355,6,23,0.261,15,23,0.652,15,56,17,8,7,13,11
0,0,123,129,44,82,0.537,12,32,0.375,23,30,0.767,3,36,29,6,0,12,21,50,97,0.515,12,24,0.5,17,27,0.63,14,55,24,7,1,11,24
0,0,111,116,40,96,0.41700000000000004,17,46,0.37,14,17,0.8240000000000001,16,51,27,10,4,21,14,50,97,0.515,6,14,0.429,10,12,0.833,11,44,23,15,6,15,13
0,0,120,123,40,92,0.435,19,45,0.42200000000000004,21,23,0.9129999999999999,13,44,30,8,4,14,21,44,84,0.524,10,27,0.37,25,30,0.833,7,40,18,12,6,10,20
0,0,101,114,36,85,0.424,9,34,0.265,20,25,0.8,10,38,24,7,1,12,18,47,83,0.5660000000000001,11,23,0.478,9,11,0.818,5,41,30,8,7,17,18
0,1,125,111,47,92,0.511,11,32,0.344,20,22,0.909,9,43,30,7,7,10,27,41,85,0.48200000000000004,4,19,0.21100000000000002,25,30,0.833,6,36,19,5,5,13,21
1,0,97,120,33,85,0.38799999999999996,10,28,0.35700000000000004,21,24,0.875,13,42,17,5,5,18,19,50,95,0.526,9,26,0.34600000000000003,11,18,0.611,12,48,33,12,7,9,19
1,0,102,116,35,86,0.40700000000000003,15,36,0.41700000000000004,17,19,0.895,9,38,21,9,6,11,19,44,91,0.484,11,31,0.355,17,21,0.81,13,53,27,7,6,11,20
0,0,116,120,40,89,0.449,15,30,0.5,21,27,0.778,11,47,25,4,5,12,22,43,95,0.45299999999999996,12,27,0.444,22,26,0.846,13,42,30,9,3,5,21
1,1,114,106,43,84,0.512,14,36,0.389,14,19,0.737,10,43,25,4,6,10,14,41,92,0.446,12,22,0.545,12,14,0.857,13,45,25,5,3,10,21
1,1,118,115,36,72,0.5,16,40,0.4,30,40,0.75,9,41,27,5,9,22,22,46,88,0.523,10,23,0.435,13,20,0.65,11,42,21,11,3,16,33
0,0,112,116,41,84,0.488,11,27,0.40700000000000003,19,31,0.613,5,40,21,5,9,9,23,41,86,0.47700000000000004,14,28,0.5,20,29,0.69,5,43,26,5,7,10,24
1,0,114,121,38,83,0.45799999999999996,17,37,0.45899999999999996,21,26,0.8079999999999999,7,38,27,7,3,9,23,44,87,0.506,12,28,0.429,21,26,0.8079999999999999,11,49,25,5,2,11,21
0,1,111,104,40,87,0.46,12,34,0.353,19,22,0.8640000000000001,11,48,28,6,5,8,17,40,92,0.435,11,31,0.355,13,16,0.813,11,44,25,4,4,9,18
0,1,110,109,39,91,0.429,10,35,0.28600000000000003,22,28,0.7859999999999999,7,47,28,11,5,15,24,43,95,0.45299999999999996,7,17,0.41200000000000003,16,21,0.762,10,51,19,6,6,18,22
1,0,96,108,37,87,0.425,12,43,0.27899999999999997,10,15,0.667,6,40,23,5,5,12,22,38,84,0.452,7,19,0.368,25,32,0.7809999999999999,10,53,17,9,3,9,16
0,0,95,121,34,81,0.42,17,42,0.405,10,23,0.435,3,36,20,5,6,18,15,50,91,0.5489999999999999,9,21,0.429,12,18,0.667,7,55,28,10,10,10,22
1,1,114,105,41,82,0.5,18,42,0.429,14,15,0.9329999999999999,6,38,32,8,10,17,15,43,89,0.483,12,28,0.429,7,12,0.583,10,44,26,7,6,19,17
0,0,97,110,37,91,0.40700000000000003,11,40,0.275,12,16,0.75,10,44,27,10,6,15,12,46,102,0.451,6,24,0.25,12,15,0.8,20,62,22,6,6,13,14
0,0,90,102,29,73,0.397,9,30,0.3,23,29,0.7929999999999999,3,47,16,4,3,17,15,41,96,0.42700000000000005,9,26,0.34600000000000003,11,12,0.917,9,47,24,14,3,8,21
1,1,109,91,37,86,0.43,11,36,0.306,24,30,0.8,12,57,17,5,4,21,18,36,95,0.379,7,30,0.233,12,14,0.857,6,38,19,11,4,13,29
0,0,94,103,33,78,0.423,7,26,0.26899999999999996,21,36,0.583,10,48,17,3,5,14,21,40,85,0.47100000000000003,9,26,0.34600000000000003,14,16,0.875,5,42,24,8,4,13,27
1,1,110,93,38,81,0.469,13,31,0.419,21,26,0.8079999999999999,10,50,17,5,5,14,16,38,100,0.38,8,31,0.258,9,15,0.6,18,51,18,6,1,13,23
1,0,93,109,33,88,0.375,11,29,0.379,16,28,0.5710000000000001,11,44,16,6,5,9,14,38,85,0.447,22,57,0.386,11,13,0.846,7,51,21,5,6,15,26
0,1,104,99,37,89,0.41600000000000004,7,17,0.41200000000000003,23,29,0.7929999999999999,10,56,15,3,7,11,22,32,93,0.344,8,35,0.22899999999999998,27,33,0.818,11,48,17,7,8,7,22
